anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2022,0,64566,MINERA ESCONDIDA LIMITADA,79587210-8,MINA 0,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Antofagasta,2101,-24.25560211,-69.13134766,Generador Industrial,,,183.74,2,Valorización,7.0,Preparación para reutilización,,,17 04 07 | Metales mezclados,17 04 07 | Metales mezclados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,Destinatario Final,SERVILINARES SPA,Antofagasta,Antofagasta,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,99032,FORACTION CHILI S A,96876460-8,FORACTION CHILI S A,Industria de la madera y silvicultura,,Silvicultura y otras actividades forestales,A0210,Silvicultura y otras actividades forestales (excepto explotación de viveros forestales),A021002,Biobío,Arauco,Curanilahue,8205,-37.49540474,-73.46644025,Generador Industrial,,,200.459,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)","10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)",,10 | Residuos de procesos térmicos,,01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5460888,FORESTAL LA ESPERANZA S A,96991450-6,FORESTAL LA ESPERANZA SA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Biobío,Los Angeles,8301,-37.55117406,-72.55777498,Generador Industrial,,,2.42,1,Eliminación,3.0,Disposición final,12.0,Vertedero,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,,16 | Residuos no especificados en otro capítulo de la lista,,03 | Lotes de productos fuera de especificación y productos no utilizados,5461913.0,VERTEDERO LICURA (MULCHEN,EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA,Mulchén,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5460888,FORESTAL LA ESPERANZA S A,96991450-6,FORESTAL LA ESPERANZA SA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Biobío,Los Angeles,8301,-37.55117406,-72.55777498,Generador Industrial,,,9.37,2,Valorización,7.0,Preparación para reutilización,,,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,,16 | Residuos no especificados en otro capítulo de la lista,,03 | Lotes de productos fuera de especificación y productos no utilizados,,LEMETAL SPA,LEMETAL SPA,Los Angeles,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,322183,FORESTAL RIO CALLE CALLE S A,96626060-2,FORESTAL RIO CALLE CALLE S.A.,Industria de la madera y silvicultura,,Extracción de madera,A0220,Extracción de madera,A022000,Los Ríos,Valdivia,Valdivia,14101,-39.86952129,-73.26196788,Generador Industrial,,,106.6994,1,Eliminación,3.0,Disposición final,12.0,Vertedero,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04","03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,322183.0,FORESTAL RIO CALLE CALLE S.A.,FORESTAL RIO CALLE CALLE S A,Valdivia,Los Ríos,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,245308,FORESTAL RIO CLARO LIMITADA,76080970-5,FORESTAL RIO CLARO LIMITADA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Maule,Talca,Maule,7105,-35.53235927,-71.68713446,Generador Industrial,,,15.2004,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,6054.0,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,Talca,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,948269,FORESTAL SANTA BLANCA S.A,79712980-1,FORESTAL SANTA BLANCA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Maule,Talca,Constitución,7102,-35.39405122,-72.3703466,Generador Industrial,,,1.71,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5402318,FORESTAL SANTA BLANCA S.A,79712980-1,FORESTAL SANTA BLANCA LTDA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Maule,Linares,Longaví,7403,-35.94785101,-71.7102314,Generador Industrial,,,2.55,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5402318,FORESTAL SANTA BLANCA S.A,79712980-1,FORESTAL SANTA BLANCA LTDA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Maule,Linares,Longaví,7403,-35.94785101,-71.7102314,Generador Industrial,,,23.317,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,,JOSE MIGUEL DEL CARMEN SOTO VALDES,JOSE MIGUEL DEL CARMEN SOTO VALDES,Longaví,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5441937,FPC PAPELES SPA,96528420-6,FORESTAL Y PAPELERA CONCEPCION S A,Otras industrias manufactureras,,Otras industrias manufactureras n.c.p.,C3290,Otras industrias manufactureras n.c.p.,C329000,Biobío,Concepción,Coronel,8102,-36.73999608,-73.11916545,Generador Industrial,,,243.65,1,Eliminación,3.0,Disposición final,,,03 03 99 | Residuos no especificados en otra categoría,03 03 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5441937,FPC PAPELES SPA,96528420-6,FORESTAL Y PAPELERA CONCEPCION S A,Otras industrias manufactureras,,Otras industrias manufactureras n.c.p.,C3290,Otras industrias manufactureras n.c.p.,C329000,Biobío,Concepción,Coronel,8102,-36.73999608,-73.11916545,Generador Industrial,,,800.1,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón","03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón",,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,4586498,FORJADOS S A,96896640-5,FORJADOS S.A,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.26334208,-70.75620996,Generador Industrial,,,2.0,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,4586498,FORJADOS S A,96896640-5,FORJADOS S.A,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.26334208,-70.75620996,Generador Industrial,,,2.13,1,Eliminación,3.0,Disposición final,65.0,Área de Disposición Controlada,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5464301.0,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,4586498,FORJADOS S A,96896640-5,FORJADOS S.A,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.26334208,-70.75620996,Generador Industrial,,,7.0,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 02 02 | Tierra y piedras,20 02 02 | Tierra y piedras,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,4586498,FORJADOS S A,96896640-5,FORJADOS S.A,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.26334208,-70.75620996,Generador Industrial,,,41.17,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,4586498,FORJADOS S A,96896640-5,FORJADOS S.A,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.26334208,-70.75620996,Generador Industrial,,,56.0,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,12 01 01 | Limaduras y virutas de metales férreos,12 01 01 | Limaduras y virutas de metales férreos,,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,4989.0,PLANTA COLINA,ACEROS AZA S.A.,Colina,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,4586498,FORJADOS S A,96896640-5,FORJADOS S.A,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.26334208,-70.75620996,Generador Industrial,,,98.0,1,Eliminación,3.0,Disposición final,65.0,Área de Disposición Controlada,20 02 02 | Tierra y piedras,20 02 02 | Tierra y piedras,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),5464301.0,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,4586498,FORJADOS S A,96896640-5,FORJADOS S.A,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.26334208,-70.75620996,Generador Industrial,,,100.0,2,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,20 03 04 | Lodos de fosas sépticas,20 03 04 | Lodos de fosas sépticas,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,11643.0,PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS LA FARFANA,AGUAS ANDINAS S A,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5462794,FORSAC SPA,79943600-0,FORSAC SpA PLANTA CHILLAN,Industria del papel y celulosa,,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C1702,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C170200,Ñuble,Diguillín,Chillán,16101,-36.58119468,-72.10218135,Generador Industrial,,,0.8,2,Valorización,7.0,Preparación para reutilización,,,15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1496978.0,MAMUT S.A.,MAMUT S.A.,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5462794,FORSAC SPA,79943600-0,FORSAC SpA PLANTA CHILLAN,Industria del papel y celulosa,,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C1702,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C170200,Ñuble,Diguillín,Chillán,16101,-36.58119468,-72.10218135,Generador Industrial,,,18.476,2,Valorización,7.0,Preparación para reutilización,,,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1496978.0,MAMUT S.A.,MAMUT S.A.,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5462794,FORSAC SPA,79943600-0,FORSAC SpA PLANTA CHILLAN,Industria del papel y celulosa,,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C1702,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C170200,Ñuble,Diguillín,Chillán,16101,-36.58119468,-72.10218135,Generador Industrial,,,42.65,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"08 04 16 | Residuos líquidos acuosos que contienen adhesivos o sellantes, distintos de los especificados en el código 08 04 15","08 04 16 | Residuos líquidos acuosos que contienen adhesivos o sellantes, distintos de los especificados en el código 08 04 15",,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",,04 | Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización),244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5462794,FORSAC SPA,79943600-0,FORSAC SpA PLANTA CHILLAN,Industria del papel y celulosa,,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C1702,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C170200,Ñuble,Diguillín,Chillán,16101,-36.58119468,-72.10218135,Generador Industrial,,,63.84,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5462794,FORSAC SPA,79943600-0,FORSAC SpA PLANTA CHILLAN,Industria del papel y celulosa,,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C1702,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C170200,Ñuble,Diguillín,Chillán,16101,-36.58119468,-72.10218135,Generador Industrial,,,172.89,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"08 04 10 | Residuos de adhesivos y sellantes, distintos de los especificados en el código 08 04 09","08 04 10 | Residuos de adhesivos y sellantes, distintos de los especificados en el código 08 04 09",,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",,04 | Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización),244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5462794,FORSAC SPA,79943600-0,FORSAC SpA PLANTA CHILLAN,Industria del papel y celulosa,,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C1702,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C170200,Ñuble,Diguillín,Chillán,16101,-36.58119468,-72.10218135,Generador Industrial,,,255.9,2,Valorización,7.0,Preparación para reutilización,,,15 01 03 | Envases de madera,15 01 03 | Envases de madera,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5482308.0,TRANSPORTES NORA ISABEL CASTRO SANTANDER E.I.R.L.,TRANSPORTES NORA ISABEL CASTRO SANTANDER E.I.R.L.,Chillán,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5462794,FORSAC SPA,79943600-0,FORSAC SpA PLANTA CHILLAN,Industria del papel y celulosa,,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C1702,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C170200,Ñuble,Diguillín,Chillán,16101,-36.58119468,-72.10218135,Generador Industrial,,,2226.25,2,Valorización,8.0,Reciclaje,27.0,Compostaje,15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461859.0,SOREPA CHILLAN,SOC RECUPERADORA DE PAPEL SPA,Chillán,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,3413,FOSFOQUIM S A,96515810-3,FOSFOQUIM PADRE HURTADO,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.56043994,-70.81949438,Generador Industrial,,,0.96,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,3413,FOSFOQUIM S A,96515810-3,FOSFOQUIM PADRE HURTADO,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.56043994,-70.81949438,Generador Industrial,,,2.327,2,Valorización,8.0,Reciclaje,,,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",4009583.0,RECAUCHAJES ATLAS LTDA,RECAUCHAJES ATLAS LTDA,Renca,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,3413,FOSFOQUIM S A,96515810-3,FOSFOQUIM PADRE HURTADO,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.56043994,-70.81949438,Generador Industrial,,,2.81,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),,,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,3413,FOSFOQUIM S A,96515810-3,FOSFOQUIM PADRE HURTADO,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.56043994,-70.81949438,Generador Industrial,,,7.32,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461587.0,TIRSA LONGITUDINAL SUR KM 63 SN MOSTAZAL,TIRSA S A,Mostazal,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,3413,FOSFOQUIM S A,96515810-3,FOSFOQUIM PADRE HURTADO,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.56043994,-70.81949438,Generador Industrial,,,15.51,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,3413,FOSFOQUIM S A,96515810-3,FOSFOQUIM PADRE HURTADO,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.56043994,-70.81949438,Generador Industrial,,,32.77,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,3413,FOSFOQUIM S A,96515810-3,FOSFOQUIM PADRE HURTADO,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.56043994,-70.81949438,Generador Industrial,,,169.06,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,20 01 40 | Metales,20 01 40 | Metales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5470949.0,FUENTES HERMANOS,FUENTES HERMANOS LTDA,Padre Hurtado,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5472401,SOCIEDAD DE INVERSIONES FOXZO LIMITADA,76636200-1,FOXZO LIMITADA,Otras industrias manufactureras,,Fabricación de otros productos elaborados de metal n.c.p.,C2599,Fabricación de otros productos elaborados de metal n.c.p.,C259900,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.326892,-70.72674945,Generador Industrial,,,8.96,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
