año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;id_capitulo_ler;subcapitulo_ler;id_subcapitulo_ler;nombre_ler;id_nombre_ler;ler_codigo;id_ler_codigo
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;36,54;Pretratamiento de pinturas, tintas, adhesivos y resinas que no contienen sustancias peligrosas;41;Recolección;5;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;3;03 03 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;30399
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;30,22;Preparación para reutilización;7;Valorización;2;08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión;8;01 | Residuos de la FFDU y del decapado o eliminación de pintura y barniz;1;08 01 16 | Lodos acuosos que contienen pintura o barniz, distintos de los especificados en el código 08 01 15;16; Lodos acuosos que contienen pintura o barniz, distintos de los especificados en el código 08 01 15;80116
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;30;Preparación para reutilización;7;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;07 | Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao);7;02 07 04 | Materiales inadecuados para el consumo o la elaboración;4; Materiales inadecuados para el consumo o la elaboración;20704
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;31,74;Preparación para reutilización;7;Valorización;2;17 | Residuos de la construcción y demolición;17;02 | Madera, vidrio y plástico;2;17 02 01 | Madera libre de impregnación o pinturas;1; Madera libre de impregnación o pinturas;170201
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,4;Pretratamiento de Residuos Agroalimentarios;73;Recolección;5;05 | Residuos del refino de petróleo, purificación del gas natural y tratamiento pirolítico del carbón;5;01 | Residuos del refino de petróleo;1;05 01 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;50199
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;2,41;Valorización;2;Valorización;2;08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión;8;01 | Residuos de la FFDU y del decapado o eliminación de pintura y barniz;1;08 01 16 | Lodos acuosos que contienen pintura o barniz, distintos de los especificados en el código 08 01 15;16; Lodos acuosos que contienen pintura o barniz, distintos de los especificados en el código 08 01 15;80116
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;3,15;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1; Papel y cartón;200101
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;3;Incineración con recuperación de energía;25;Valorización;2;07 | Residuos de procesos químicos orgánicos;7;06 | Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos;6;07 06 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;70699
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;1,2024;Residuos sólidos domiciliarios y asimilables a domiciliarios;56;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 08 | Residuos biodegradables de cocinas y restaurantes;8; Residuos biodegradables de cocinas y restaurantes;200108
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;41,537;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;16 | Residuos no especificados en otro capítulo de la lista;16;03 | Lotes de productos fuera de especificación y productos no utilizados;3;16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03;4; Residuos inorgánicos distintos de los especificados en el código 16 03 03;160304
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,79;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39; Plásticos;200139
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;13,321;Preparación para reutilización;7;Valorización;2;07 | Residuos de procesos químicos orgánicos;7;06 | Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos;6;07 06 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;70699
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;156;Área de Disposición Controlada;65;Eliminación;1;07 | Residuos de procesos químicos orgánicos;7;06 | Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos;6;07 06 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;70699
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;1,7;Preparación para reutilización;7;Valorización;2;01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales;1;05 | Lodos y otros residuos de perforaciones;5;01 05 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;10599
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;11,719;Preparación para reutilización;7;Valorización;2;07 | Residuos de procesos químicos orgánicos;7;02 | Residuos de la FFDU de plásticos, caucho sintético y fibras artificiales;2;07 02 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;70299
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;9,6;Recolección;5;Recolección;5;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;120199
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;1,8036;Residuos sólidos domiciliarios y asimilables a domiciliarios;56;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 38 | Madera distinta de la especificada en el código 20 01 37;38; Madera distinta de la especificada en el código 20 01 37;200138
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;7,61;Pretratamiento de Tintas Secas y Fertilizantes;74;Recolección;5;08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión;8;04 | Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización);4;08 04 12 | Lodos de adhesivos y sellantes, distintos de los especificados en el código 08 04 11;12; Lodos de adhesivos y sellantes, distintos de los especificados en el código 08 04 11;80412
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;51,102;Residuos sólidos domiciliarios y asimilables a domiciliarios;56;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39; Plásticos;200139
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;6,7;Co-incineración;24;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";3;02 03 04 | Materiales inadecuados para el consumo o la elaboración;4; Materiales inadecuados para el consumo o la elaboración;20304
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;1,04;Pretratamiento (I.R.A.R.);35;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 28 | Pinturas, tintas, adhesivos y resinas distintos de los especificados en el código 20 01 27;28; Pinturas, tintas, adhesivos y resinas distintos de los especificados en el código 20 01 27;200128
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;6,012;Residuos sólidos domiciliarios y asimilables a domiciliarios;56;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1; Papel y cartón;200101
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;5,47;Relleno sanitario;11;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";3;02 03 04 | Materiales inadecuados para el consumo o la elaboración;4; Materiales inadecuados para el consumo o la elaboración;20304
2021;Destinatario Final;4;5452216;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS SPA;96964360-K;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-33,08224704;-71,64760162;5101;Valparaíso;Valparaíso;Valparaíso;Gestores de residuos;15;1;0,3;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;02 | Madera, vidrio y plástico;2;17 02 07 | Plástico PVC (policloruro de vinilo);7; Plástico PVC (policloruro de vinilo);170207
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;327,93;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;3;03 03 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;30399
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;4,13;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 99 | Otras fracciones no especificadas en otra categoría;99; Otras fracciones no especificadas en otra categoría;200199
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;4,11;Pretratamiento de plásticos;45;Recolección;5;07 | Residuos de procesos químicos orgánicos;7;06 | Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos;6;07 06 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;70699
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;2,22;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 28 | Pinturas, tintas, adhesivos y resinas distintos de los especificados en el código 20 01 27;28; Pinturas, tintas, adhesivos y resinas distintos de los especificados en el código 20 01 27;200128
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;3,63;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99; Residuos municipales no especificados en otra categoría;200399
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;3,63;Valorización;2;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99; Residuos municipales no especificados en otra categoría;200399
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,618;Pretratamiento (I.R.A.R.);35;Recolección;5;05 | Residuos del refino de petróleo, purificación del gas natural y tratamiento pirolítico del carbón;5;01 | Residuos del refino de petróleo;1;05 01 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;50199
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,03;Preparación para reutilización;7;Valorización;2;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;3;03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado;8; Residuos procedentes de la clasificación de papel y cartón destinados al reciclado;30308
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;24,986;Preparación para reutilización;7;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;05 | Residuos de la industria de productos lácteos;5;02 05 01 | Materiales inadecuados para el consumo o la elaboración;1; Materiales inadecuados para el consumo o la elaboración;20501
2021;Destinatario Final;4;5460733;GREENDOT;GREENDOT SPA;76469170-9;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,73542429;-70,72101168;13402;Buin;Maipo;Metropolitana de Santiago;Gestores de residuos;15;1;0,544;Reciclaje de plásticos;18;Valorización;2;17 | Residuos de la construcción y demolición;17;02 | Madera, vidrio y plástico;2;17 02 10 | Plástico HDPE (polietileno de alta densidad);10; Plástico HDPE (polietileno de alta densidad);170210
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;22,23;Valorización;2;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;03 | Lotes de productos fuera de especificación y productos no utilizados;3;16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03;4; Residuos inorgánicos distintos de los especificados en el código 16 03 03;160304
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;116,99;Preparación para reutilización;7;Valorización;2;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;01 | Residuos de la transformación de la madera y de la producción de tableros y muebles;1;03 01 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;30199
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,06;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40; Metales;200140
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,79;Preparación para reutilización;7;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;2; Envases de plástico;150102
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;2,7;Valorización;2;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;2; Envases de plástico;150102
2021;Destinatario Final;4;5955;BRAVO ENERGY CHILE SA;BRAVO ENERGY CHILE S A;96726750-3;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;-33,53128196;-70,75157381;13119;Maipú;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;4;Incineración con recuperación de energía;25;Valorización;2;07 | Residuos de procesos químicos orgánicos;7;02 | Residuos de la FFDU de plásticos, caucho sintético y fibras artificiales;2;07 02 13 | Residuos de plástico;13; Residuos de plástico;70213
2021;Destinatario Final;4;6054;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;99537670-9;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,32983247;-71,64556504;7101;Talca;Talca;Maule;Gestores de residuos;15;1;239172;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1; Mezclas de residuos municipales;200301
2021;Destinatario Final;4;6054;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;99537670-9;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,32983247;-71,64556504;7101;Talca;Talca;Maule;Gestores de residuos;15;1;59317,28;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99; Residuos municipales no especificados en otra categoría;200399
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;0,73;Relleno sanitario;11;Eliminación;1;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 17 | Metales ferrosos;17; Metales ferrosos;160117
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;54,391;Reciclaje de Residuos voluminosos;22;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40; Metales;200140
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;163,3;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40; Metales;200140
