anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2021,,1031669,COMPLEJO INDUSTRIAL MOLYNOR S.A.,76016222-1,COMPLEJO INDUSTRIAL MOLYNOR S.A.,Otras industrias manufactureras,10,Fabricación de productos primarios de metales preciosos y otros metales no ferrosos,C2420,Fabricación de productos primarios de metales preciosos y de otros metales no ferrosos n.c.p.,C242009,Antofagasta,Antofagasta,Mejillones,2102,-23.06031555,-70.37413281,Destinatario Final,,1,532.593,5.0,Recolección,,,44,Pretratamiento de Metales, Hierro y acero no galvanizados,17 04 05 | Hierro y acero no galvanizados,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,14.22,1.0,Eliminación,,,33,Depósito de Seguridad," Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35","20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,14.262,2.0,Valorización,,,2,Valorización, Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,6114.325,1.0,Eliminación,,,33,Depósito de Seguridad, Otras partículas distintas de las especificadas en el código 10 09 11,10 09 12 | Otras partículas distintas de las especificadas en el código 10 09 11,10,10 | Residuos de procesos térmicos,9,09 | Residuos de la fundición de piezas férreas,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,14.455,1.0,Eliminación,,,33,Depósito de Seguridad," Lodos acuosos que contienen pintura o barniz, distintos de los especificados en el código 08 01 15","08 01 16 | Lodos acuosos que contienen pintura o barniz, distintos de los especificados en el código 08 01 15",8,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",1,01 | Residuos de la FFDU y del decapado o eliminación de pintura y barniz,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,134.74,2.0,Valorización,,,2,Valorización," Residuos de líquidos acuosos y concentrados acuosos procedentes de la recuperación de aguas subterráneas, distintos de los especificados en el código 19 13 07","19 13 08 | Residuos de líquidos acuosos y concentrados acuosos procedentes de la recuperación de aguas subterráneas, distintos de los especificados en el código 19 13 07",19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",13,13 | Residuos de la recuperación de suelos y de aguas subterráneas,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,15.87,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos no especificados de otra forma,16 01 99 | Residuos no especificados de otra forma,16,16 | Residuos no especificados en otro capítulo de la lista,1,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,16.04,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos no especificados en otra categoría,08 01 99 | Residuos no especificados en otra categoría,8,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",1,01 | Residuos de la FFDU y del decapado o eliminación de pintura y barniz,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,16.298,2.0,Valorización,,,2,Valorización, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,121.65,2.0,Valorización,,,2,Valorización," Minerales (por ejemplo, arena, piedras)","19 12 09 | Minerales (por ejemplo, arena, piedras)",19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",12,"12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,0.12,1.0,Eliminación,,,33,Depósito de Seguridad, Muelas y materiales de esmerilado usados distintos de los especificados en el código 12 01 20,12 01 21 | Muelas y materiales de esmerilado usados distintos de los especificados en el código 12 01 20,12,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,1.13,1.0,Eliminación,,,33,Depósito de Seguridad," Pinturas, tintas, adhesivos y resinas distintos de los especificados en el código 20 01 27","20 01 28 | Pinturas, tintas, adhesivos y resinas distintos de los especificados en el código 20 01 27",20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,19.46,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos no especificados en otra categoría,19 02 99 | Residuos no especificados en otra categoría,19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",2,"02 | Residuos de tratamientos físicoquímicos de residuos (incluidas la descromatación, descianuración y neutralización)",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,1.56,2.0,Valorización,,,2,Valorización, Residuos no especificados en otra categoría,04 02 99 | Residuos no especificados en otra categoría,4,"04 | Residuos de las industrias del cuero, de la piel y textil",2,02 | Residuos de la industria textil,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,20.75,1.0,Eliminación,,,11,Relleno sanitario," Lodos de adhesivos y sellantes, distintos de los especificados en el código 08 04 11","08 04 12 | Lodos de adhesivos y sellantes, distintos de los especificados en el código 08 04 11",8,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",4,04 | Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,1.556,2.0,Valorización,,,2,Valorización, Plástico,16 01 19 | Plástico,16,16 | Residuos no especificados en otro capítulo de la lista,1,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,22.444,1.0,Eliminación,,,11,Relleno sanitario, Escorias de horno,10 09 03 | Escorias de horno,10,10 | Residuos de procesos térmicos,9,09 | Residuos de la fundición de piezas férreas,,,,,,,df-sinader-2021-ckan.csv,False
2021,,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.69717142,-70.80253236,Destinatario Final,,1,2.98,2.0,Valorización,,,27,Compostaje, Materiales inadecuados para el consumo o la elaboración,02 05 01 | Materiales inadecuados para el consumo o la elaboración,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",5,05 | Residuos de la industria de productos lácteos,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,23.54,1.0,Eliminación,,,11,Relleno sanitario," Lodos acuosos que contienen adhesivos o sellantes, distintos de los especificados en el código 08 04 13","08 04 14 | Lodos acuosos que contienen adhesivos o sellantes, distintos de los especificados en el código 08 04 13",8,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",4,04 | Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,24.067,1.0,Eliminación,,,11,Relleno sanitario, Residuos no especificados en otra categoría,07 06 99 | Residuos no especificados en otra categoría,7,07 | Residuos de procesos químicos orgánicos,6,"06 | Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,88.98,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos de tintas distintos de los especificados en el código 08 03 12,08 03 13 | Residuos de tintas distintos de los especificados en el código 08 03 12,8,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",3,03 | Residuos de la FFDU de tintas de impresión,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,3.023,1.0,Eliminación,,,11,Relleno sanitario," Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03","16 11 04 | Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03",16,16 | Residuos no especificados en otro capítulo de la lista,11,11 | Residuos de revestimientos de hornos y refractarios,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,1.523,1.0,Eliminación,,,11,Relleno sanitario, Productos químicos distintos de los especificados en el código 18 01 06,18 01 07 | Productos químicos distintos de los especificados en el código 18 01 06,18,18 | Residuos de servicios médicos o veterinarios o de investigación asociada (salvo los residuos de cocina y de restaurante no procedentes directamente de la prestación de cuidados sanitarios),1,"01 | Residuos de maternidades, del diagnóstico, tratamiento o prevención de enfermedades humanas",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,0.821,1.0,Eliminación,,,33,Depósito de Seguridad, Envases compuestos,15 01 05 | Envases compuestos,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,1701.972946,1.0,Eliminación,,,11,Relleno sanitario, Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,26.623,1.0,Eliminación,,,11,Relleno sanitario, Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,43.0,1.0,Eliminación,,,3,Disposición final, Residuos no especificados en otra categoría,19 09 99 | Residuos no especificados en otra categoría,19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",9,09 | Residuos de la preparación de agua para consumo humano o agua para uso industrial,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,1.51,1.0,Eliminación,,,33,Depósito de Seguridad, Envases de vidrio,15 01 07 | Envases de vidrio,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,27.968,1.0,Eliminación,,,33,Depósito de Seguridad, Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,77.503,1.0,Eliminación,,,11,Relleno sanitario, Residuos orgánicos distintos de los especificados en el código 16 03 05,16 03 06 | Residuos orgánicos distintos de los especificados en el código 16 03 05,16,16 | Residuos no especificados en otro capítulo de la lista,3,03 | Lotes de productos fuera de especificación y productos no utilizados,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,29.04,1.0,Eliminación,,,1,Eliminación," Lodos de tratamientos físicoquímicos, distintos de los especificados en el código 19 02 05","19 02 06 | Lodos de tratamientos físicoquímicos, distintos de los especificados en el código 19 02 05",19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",2,"02 | Residuos de tratamientos físicoquímicos de residuos (incluidas la descromatación, descianuración y neutralización)",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,1.466,1.0,Eliminación,,,33,Depósito de Seguridad, Equipos desechados distintos de los especificados en los códigos 16 02 09 a 16 02 13,16 02 14 | Equipos desechados distintos de los especificados en los códigos 16 02 09 a 16 02 13,16,16 | Residuos no especificados en otro capítulo de la lista,2,02 | Residuos de equipos eléctricos y electrónicos,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,30.23,2.0,Valorización,,,2,Valorización, Residuos no especificados en otra categoría,19 08 99 | Residuos no especificados en otra categoría,19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",8,08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,73.06,2.0,Valorización,,,2,Valorización," Residuos del tratamiento del agua de refrigeración, distintos de los especificados en el código 10 06 09","10 06 10 | Residuos del tratamiento del agua de refrigeración, distintos de los especificados en el código 10 06 09",10,10 | Residuos de procesos térmicos,6,06 | Residuos de la termometalurgia del cobre,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,32.72,2.0,Valorización,,,2,Valorización, Residuos inorgánicos distintos de los especificados en el código 16 03 03,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,16,16 | Residuos no especificados en otro capítulo de la lista,3,03 | Lotes de productos fuera de especificación y productos no utilizados,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,1.4,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos de soldadura,12 01 13 | Residuos de soldadura,12,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,35.411,2.0,Valorización,,,2,Valorización, Textiles,19 12 08 | Textiles,19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",12,"12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,1,67.527476,1.0,Eliminación,,,11,Relleno sanitario, Machos y moldes de fundición sin colada distintos de los especificados en el código 10 09 05,10 09 06 | Machos y moldes de fundición sin colada distintos de los especificados en el código 10 09 05,10,10 | Residuos de procesos térmicos,9,09 | Residuos de la fundición de piezas férreas,,,,,,,df-sinader-2021-ckan.csv,False
